source_code_url,platform,host,metadata_sources,metadata_file_count,observed_url_count
https://github.com/nanoporetech/medaka,GitHub,github.com,BioContainers; Bioconda; Bioschemas; Galaxy; Other; bio.tools,11,5
https://github.com/nanoporetech/megalodon,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/nanonet,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/ont_fast5_api,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/pomoxis,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/pore-c,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/pychopper,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/pyspoa,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/qcat,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/scrappie,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/sloika,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/spliced_bam2gff,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/tombo,GitHub,github.com,BioContainers,3,1
https://github.com/nanoporetech/wub,GitHub,github.com,BioContainers,3,1
https://github.com/nanostring-biostats/geodiff,GitHub,github.com,Bioconductor; bio.tools,2,1
https://github.com/nanostring-biostats/spatialdecon,GitHub,github.com,Bioconductor,1,1
https://github.com/nanxstats/rcpi,GitHub,github.com,Bioconductor; bio.tools,2,2
https://github.com/napakalas/casbert,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/napakalas/nlimed,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/napari/napari,GitHub,github.com,NEUBIAS/BIII,2,2
https://github.com/napoles-uach/stmol,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/narlikarlab/exodiversity,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/narmadasambaturu/pathext,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/narunlifescience/runcircos-gui,GitHub,github.com,BioContainers; Other,4,1
https://github.com/nasa/genelab_data_processing,GitHub,github.com,bio.tools,1,1
https://github.com/nasiriqbal012/bmt_setup,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/nasqar/nasqar,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/nasuhcagdas/techver,GitHub,github.com,bio.tools,1,1
https://github.com/natalialmg/impartial,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/natalie-vandepol/compare_taxonomy,GitHub,github.com,Bioschemas; bio.tools,2,3
https://github.com/natapol/kitsune,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/natashakochanova/chromatoshiny-app,GitHub,github.com,bio.tools,1,1
https://github.com/nathan-gill/pps,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nathan-nakatsuka/contamld,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nathan2wong/freecyto,GitHub,github.com,bio.tools,1,2
https://github.com/nathanbresette/melsi,GitHub,github.com,Bioconductor; bio.tools,2,2
https://github.com/nathanhaigh/pcit,GitHub,github.com,bio.tools,1,1
https://github.com/nathaniel-mahieu/warpgroup,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nathanskene/ewce,GitHub,github.com,Bioconductor; bio.tools,2,2
https://github.com/nationalgenomicscenter/ednassay,GitHub,github.com,bio.tools,1,1
https://github.com/natir/fpa,GitHub,github.com,bio.tools,1,1
https://github.com/natir/knot,GitHub,github.com,BioContainers,3,1
https://github.com/natir/yacrd,GitHub,github.com,BioContainers; Bioschemas; bio.tools,8,1
https://github.com/natproach/conduit,GitHub,github.com,BioContainers,3,1
https://github.com/natsuhiko/rasqual,GitHub,github.com,OpenEBench,1,1
https://github.com/naturalis/trait-geo-diverse-dl,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/naturalis/wgs2ncbi,GitHub,github.com,BioContainers,3,1
https://github.com/navchetan-awasthi/mini-covidnet,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/navchetankaur/geneva-webtool,GitHub,github.com,bio.tools,1,1
https://github.com/naver/biobert-pretrained,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/navidstuv/self_path,GitHub,github.com,bio.tools,1,1
https://github.com/navinlabcode/scopit,GitHub,github.com,bio.tools,1,1
https://github.com/nawarmalhis/ipa,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nawarmalhis/list-s2,GitHub,github.com,bio.tools,1,1
https://github.com/nawrockie/cmsearch_tblout_deoverlap,GitHub,github.com,bio.tools,1,1
https://github.com/nawrockie/vadr,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nayu0419/stmmr,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/naziafatima/isom_gsn,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/naznoosh/msa,GitHub,github.com,Bioschemas; OpenEBench; bio.tools,3,2
https://github.com/nbcrrolls/workflows,GitHub,github.com,Bioschemas; bio.tools,2,3
https://github.com/nbisweden/agat,GitHub,github.com,BioContainers; Bioschemas; Galaxy; bio.tools,10,1
https://github.com/nbisweden/contigtax,GitHub,github.com,BioContainers; Bioschemas; OpenEBench; bio.tools,7,2
https://github.com/nbisweden/emblmygff3,GitHub,github.com,BioContainers; Bioschemas; Other; bio.tools,6,1
https://github.com/nbisweden/gaas,GitHub,github.com,BioContainers,3,1
https://github.com/nbisweden/generode,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/nbisweden/guessmylt,GitHub,github.com,BioContainers; Bioschemas; bio.tools,5,1
https://github.com/nbisweden/igdiscover,GitHub,github.com,bio.tools,1,1
https://github.com/nbisweden/ltr_finder,GitHub,github.com,BioContainers,3,1
https://github.com/nbisweden/mrbayes,GitHub,github.com,BioContainers; Bioconda; Bioschemas; Other; bio.tools,8,4
https://github.com/nbisweden/nbis-meta,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/nbisweden/protexcluder,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nbisweden/tesorter,GitHub,github.com,BioContainers,3,1
https://github.com/nbisweden/wgs-structvar,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/nboley/idr,GitHub,github.com,BioContainers; Bioschemas; bio.tools,5,2
https://github.com/nbt-geth/pharmvip-filter,GitHub,github.com,bio.tools,1,1
https://github.com/nbt-geth/pharmvip-guideline,GitHub,github.com,bio.tools,1,1
https://github.com/nbt-geth/pharmvip-hla,GitHub,github.com,bio.tools,1,1
https://github.com/nbu-cvmi/bx2s-net,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nburner96/shp_buddy,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncats-gamma/robokop,GitHub,github.com,bio.tools,1,1
https://github.com/ncats-tangerine/fhir-pit,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncats/hcase,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncats/intlim,GitHub,github.com,bio.tools,1,1
https://github.com/ncats/neo4covid19,GitHub,github.com,bio.tools,1,1
https://github.com/ncats/ramp-backend,GitHub,github.com,bio.tools,1,1
https://github.com/ncats/ramp-db,GitHub,github.com,bio.tools,1,1
https://github.com/ncats/smartgraph_backend,GitHub,github.com,bio.tools,1,1
https://github.com/ncats/smartgraph_frontend,GitHub,github.com,bio.tools,1,1
https://github.com/ncatstranslator/babel,GitHub,github.com,bio.tools,1,2
https://github.com/ncatstranslator/nameresolution,GitHub,github.com,bio.tools,1,1
https://github.com/ncbi-hackathons/genehummus,GitHub,github.com,Bioschemas; bio.tools,2,3
https://github.com/ncbi-hackathons/metagenomicantibioticresistance,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/ncbi-hackathons/seqacademy,GitHub,github.com,bio.tools,1,2
https://github.com/ncbi-nlp/bioconceptvec,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi-nlp/covid-19-ct-cxr,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/ncbi-nlp/phenotagger,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi-nlp/teamtat,GitHub,github.com,bio.tools,1,1
https://github.com/ncbi/aioner,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/ncbi/amr,GitHub,github.com,BioContainers; Bioschemas; Galaxy; bio.tools,11,2
https://github.com/ncbi/bamscale,GitHub,github.com,BioContainers; Bioconda; Bioschemas; Other; bio.tools,8,3
https://github.com/ncbi/bert_gt,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi/bioconceptvec,GitHub,github.com,OpenEBench,1,1
https://github.com/ncbi/blast_plus_docs,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi/datasets,GitHub,github.com,Galaxy; Other; bio.tools,5,2
https://github.com/ncbi/deeplensnet,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi/egapx,GitHub,github.com,Bioschemas; bio.tools,2,3
https://github.com/ncbi/elastic-blast,GitHub,github.com,Bioschemas; Other; bio.tools,3,1
https://github.com/ncbi/fcs,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/ncbi/fcs-gx,GitHub,github.com,Galaxy,1,1
https://github.com/ncbi/genegpt,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi/genesignet,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi/icn3d,GitHub,github.com,bio.tools,1,4
https://github.com/ncbi/judi,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi/magicblast,GitHub,github.com,BioContainers; Other,5,1
https://github.com/ncbi/ncbi-vdb,GitHub,github.com,BioContainers,6,1
https://github.com/ncbi/ngs,GitHub,github.com,BioContainers; Other,7,1
https://github.com/ncbi/pm4ngs,GitHub,github.com,bio.tools,1,1
https://github.com/ncbi/repairsig,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi/ribovore,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi/sra-tools,GitHub,github.com,BioContainers; Bioconda; Bioschemas; Galaxy; OpenEBench; Other; bio.tools,14,3
https://github.com/ncbi/srprism,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncbi/tpmcalculator,GitHub,github.com,BioContainers; Bioschemas; Other; bio.tools,6,5
https://github.com/ncbi/vadr,GitHub,github.com,Debian,3,1
https://github.com/ncborcherding/screpertoire,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nccl-jmli/varben,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncclabsustech/deepseparator,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncclabsustech/eegdenoisenet,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nceglia/genevector,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncgg-mgc/imsindel,GitHub,github.com,BioContainers; Bioschemas; bio.tools,5,1
https://github.com/ncguilbeault/bonzeb,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/nch-cloud/snvstory,GitHub,github.com,OpenEBench,1,1
https://github.com/nch-igm/enfusion,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nch-igm/rna-stability,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nch-igm/snvstory,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nci-gdc/gdc-client,GitHub,github.com,BioContainers; Bioschemas; bio.tools,5,1
https://github.com/nci/drishti,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/ncip/alview,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncip/cagrid-general,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/ncip/cgr-bambino,GitHub,github.com,Bioschemas; bio.tools,2,3
https://github.com/ncip/ctat-lncrna,GitHub,github.com,BioContainers,3,1
https://github.com/ncip/ctat-metagenomics,GitHub,github.com,BioContainers,3,1
https://github.com/ncip/ctat-mutations,GitHub,github.com,BioContainers,3,1
https://github.com/ncip/visda,GitHub,github.com,bio.tools,1,1
https://github.com/ncjllld/byase,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncjllld/byase_gui,GitHub,github.com,bio.tools,1,1
https://github.com/nclark-lab/rerconverge,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/ncn-lab/dbscope,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nco/nco,GitHub,github.com,bio.tools,1,2
https://github.com/ncordeirfcup/qsar-co-x,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ncrnaome-osu/miredibase,GitHub,github.com,bio.tools,1,1
https://github.com/ncsa/sentieon_dnaseq_benchmarking,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nczub/serotoninai_streamlit,GitHub,github.com,bio.tools,1,1
https://github.com/ndaniel/fusioncatcher,GitHub,github.com,BioContainers; Bioschemas; bio.tools,5,2
https://github.com/ndaniel/seqtk,GitHub,github.com,BioContainers,3,1
https://github.com/ndclab/tfpca-tutorial,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ndexbio/iquery,GitHub,github.com,bio.tools,1,1
https://github.com/ndexbio/ndex-python,GitHub,github.com,BioContainers,3,1
https://github.com/ndierckx/novoplasty,GitHub,github.com,BioContainers; Bioschemas; bio.tools,5,3
https://github.com/ndierckx/sim-it,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ndimiduk/contrail-bio,GitHub,github.com,bio.tools,1,1
https://github.com/ndokmai/sgx-genotype-imputation,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/ndovro/zwa,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nds/bio_assembly_refinement,GitHub,github.com,BioContainers,3,1
https://github.com/ne1s0n/mtgosc,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neamulkabir/ensemblefam,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nebfield/snpqt,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/nebiolabs/bamslice,GitHub,github.com,Bioconda; Bioschemas; Other; bio.tools,5,3
https://github.com/nebiolabs/mark-nonconverted-reads,GitHub,github.com,BioContainers,3,1
https://github.com/nebiolabs/tasmanian-mismatch,GitHub,github.com,BioContainers,3,1
https://github.com/nec-research/microbiome-mvib,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/necla/stemnesscore,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nedialkova-lab/mim-trnaseq,GitHub,github.com,BioContainers,3,1
https://github.com/neel-lab/drawglycan-snfgv2,GitHub,github.com,bio.tools,1,2
https://github.com/neel-lab/glycoenzonto,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/neelsoumya/dssurvival,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neelsoumya/dssurvivalclient,GitHub,github.com,bio.tools,1,1
https://github.com/neemajamshidi/padlls,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neginbabaiha/nn-rnaloc,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neherlab/covid19_scenarios,GitHub,github.com,bio.tools,1,1
https://github.com/neherlab/treetime,GitHub,github.com,BioContainers; Other,4,1
https://github.com/neilb/file-touch,GitHub,github.com,BioContainers,3,1
https://github.com/neilb/graph-readwrite,GitHub,github.com,BioContainers,3,1
https://github.com/neilb/sort-versions,GitHub,github.com,BioContainers,3,1
https://github.com/neilb/text-levenshtein,GitHub,github.com,OpenEBench,1,1
https://github.com/neilbowers/text-levenshtein,GitHub,github.com,BioContainers,3,1
https://github.com/neilpearson-lilly/tractaviewer,GitHub,github.com,Bioschemas; bio.tools,2,4
https://github.com/neilswainston/speedygenesxl,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neithere/argh,GitHub,github.com,OpenEBench,1,1
https://github.com/nekokoe/plasmer,GitHub,github.com,bio.tools,1,1
https://github.com/nely-epfl/liftpose3d,GitHub,github.com,bio.tools,1,2
https://github.com/nely-epfl/neuromechfly,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nenubiocompute/tmp-ssurface-2.0,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neoanthill/neoant-hill,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/neobernad/evaluomer,GitHub,github.com,Bioconductor; bio.tools,2,2
https://github.com/neocaleb/tenet,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neogilab/midrmpol,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nerel-ds/nerel-bio,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nesscoder/timecycle-data,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/nesscoder/timetrial,GitHub,github.com,bio.tools,1,1
https://github.com/nest-desktop/nest-desktop,GitHub,github.com,bio.tools,1,1
https://github.com/nest/nest-simulator,GitHub,github.com,BioContainers,3,1
https://github.com/nesvilab/dia-umpire,GitHub,github.com,BioContainers,3,1
https://github.com/nesvilab/hla_glyco_analysis,GitHub,github.com,bio.tools,1,1
https://github.com/nesvilab/philosopher,GitHub,github.com,BioContainers; Other,4,2
https://github.com/net-expo/net-expo,GitHub,github.com,OpenEBench,1,1
https://github.com/netbiolab/barleynet,GitHub,github.com,bio.tools,1,1
https://github.com/netbiolab/schumannet,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/netflymachine/scnet,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/netherlandsmetabolomicscentre/mzextract-website,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/netlab-ku/pyparagon,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/netneurolab/neuromaps,GitHub,github.com,bio.tools,1,1
https://github.com/netrias/rnassist,GitHub,github.com,bio.tools,1,1
https://github.com/netstim/leaddbs,GitHub,github.com,bio.tools,2,1
https://github.com/networkbiolab/atlas,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/netzlab/sacmes,GitHub,github.com,Bioschemas; OpenEBench; bio.tools,3,2
https://github.com/netzoo/netzoor,GitHub,github.com,Bioconductor; bio.tools,2,2
https://github.com/neubias-wg5/submittobiaflows,GitHub,github.com,bio.tools,1,1
https://github.com/neubias-wg5/w_filamenttracing3d-imagej,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_filamenttracing3d-locthr-ij,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_filamenttracing3d-tub-ij,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_filamenttracing3d_rivuletpy,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_landmarkdetect-ml-dmbl-pred,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_landmarkdetect-ml-dmbl-train,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_landmarkdetect-ml-lc-pred,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_landmarkdetect-ml-lc-train,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_landmarkdetect-ml-mset-pred,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_landmarkdetect-ml-mset-train,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_logparttrack_ij,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_neuron3dtree_vaa3d_most,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_neurontracing_imagej,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_neurontracing_vaa3d_app2,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_neurontracing_vaa3d_fastmarching_spanningtree,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_neurontracing_vaa3d_mst,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleisegmentation-cellpose,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleisegmentation-cellprofiler,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleisegmentation-deepcell,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleisegmentation-ilastik,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleisegmentation-imagej,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleisegmentation-maskrcnn,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleisegmentation-python,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleisegmentation-stardist,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleisegmentation-unet,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleisegmentation3d-ilastik,GitHub,github.com,NEUBIAS/BIII,2,1
https://github.com/neubias-wg5/w_nucleisegmentation3d-imagej,GitHub,github.com,NEUBIAS/BIII,2,1
https://github.com/neubias-wg5/w_nucleitracking-imagej,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucleitrackingtrackmate-ij,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_nucseg3dthr-imagej,GitHub,github.com,NEUBIAS/BIII,2,1
https://github.com/neubias-wg5/w_objecttracking-imagej,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_objecttracking-mu-lux-cz,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_objecttracking-octave,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_pixcla-unet-glas,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_spotdetection-dmap-ij,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_spotdetection-icy,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_spotdetection-ij,GitHub,github.com,NEUBIAS/BIII,2,1
https://github.com/neubias-wg5/w_spotdetection3d-hessian-ij,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_spotdetection3d-icy,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias-wg5/w_spotdetection3d-ij,GitHub,github.com,NEUBIAS/BIII,1,1
https://github.com/neubias/bise,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/neufeld/axiome2,GitHub,github.com,BioContainers,3,1
https://github.com/neufeld/pandaseq,GitHub,github.com,BioContainers; Bioschemas; bio.tools,5,2
https://github.com/neuralensemble/elephant,GitHub,github.com,bio.tools,1,2
https://github.com/neuroanatomy/gwpc,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neurobioinfo/mtsviewer,GitHub,github.com,bio.tools,1,1
https://github.com/neurocraft/neurocraft,GitHub,github.com,bio.tools,1,1
https://github.com/neurodata/brainlit,GitHub,github.com,bio.tools,2,3
https://github.com/neurodata/cloudreg,GitHub,github.com,bio.tools,1,1
https://github.com/neurodata/neuroparc,GitHub,github.com,bio.tools,1,1
https://github.com/neurodatascience/dfc,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neurodebian/neurodebian,GitHub,github.com,bio.tools,1,2
https://github.com/neurodial/am_samirix,GitHub,github.com,Bioschemas; OpenEBench; bio.tools,3,2
https://github.com/neuroeddu/auto-qpcr,GitHub,github.com,bio.tools,1,1
https://github.com/neuroelectro/neuroelectro_org,GitHub,github.com,OpenEBench,1,1
https://github.com/neurogenomics/epicompare,GitHub,github.com,Bioconductor; bio.tools,3,2
https://github.com/neurogenomics/motifpeeker,GitHub,github.com,Bioconductor; bio.tools,4,3
https://github.com/neurogenomics/mungesumstats,GitHub,github.com,Bioconductor; bio.tools,3,3
https://github.com/neurogenomics/orthogene,GitHub,github.com,Bioconductor; bio.tools,2,2
https://github.com/neurogenomics/rworkflows,GitHub,github.com,bio.tools,1,3
https://github.com/neurokidslab/eeg_preprocessing,GitHub,github.com,Bioschemas; bio.tools,2,2
https://github.com/neurolib-dev/neurolib,GitHub,github.com,bio.tools,1,1
https://github.com/neuromat/nes,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neuromodulationuef/mepfeatx,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neuromorph-epfl/neuromorph,GitHub,github.com,NEUBIAS/BIII,1,2
https://github.com/neurophysiological-analysis/finn,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neuropoly/atlas-rat,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neuropoly/axonpacking,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neuropoly/axonseg,GitHub,github.com,bio.tools,1,1
https://github.com/neurora/neurora,GitHub,github.com,bio.tools,1,2
https://github.com/neurorestore/augur,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neurospin/pypreclin,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/neurosurgery-brain-tumor-center-diazlab/conics,GitHub,github.com,OpenEBench,1,1
https://github.com/neurosurgery-brain-tumor-center-diazlab/hitselect,GitHub,github.com,OpenEBench,1,1
https://github.com/neurosyd/breast-cancer-sub-types,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/new299/swift,GitHub,github.com,Bioschemas; bio.tools,2,3
https://github.com/newche/parati,GitHub,github.com,Bioconductor; bio.tools,2,2
https://github.com/newtonjoo/deepfold,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/next-crs4/musta,GitHub,github.com,Bioschemas; bio.tools,2,1
https://github.com/next-crs4/mustapy,GitHub,github.com,OpenEBench,1,1
https://github.com/next-crs4/variantalert,GitHub,github.com,bio.tools,1,1
https://github.com/nextflow-io/nextflow,GitHub,github.com,BioContainers; bio.tools,4,3
https://github.com/nextgenusfs/amptk,GitHub,github.com,BioContainers,3,1
https://github.com/nextgenusfs/funannotate,GitHub,github.com,BioContainers; Bioconda; Bioschemas; Other; bio.tools,8,2
https://github.com/nextomics/nextdenovo,GitHub,github.com,Bioconda; Bioschemas; Galaxy; Other; bio.tools,8,4
https://github.com/nextomics/nextpolish,GitHub,github.com,Bioconda; Bioschemas; Other; bio.tools,5,2
https://github.com/nextomics/nextsv,GitHub,github.com,Bioschemas; Debian; OpenEBench; bio.tools,6,4
https://github.com/nextstrain/augur,GitHub,github.com,BioContainers; Bioconda; Other,6,2
https://github.com/nextstrain/nextclade,GitHub,github.com,Bioschemas; Galaxy; bio.tools,5,2
https://github.com/nf-core/airrflow,GitHub,github.com,bio.tools,1,1
https://github.com/nf-core/atacseq,GitHub,github.com,Bioschemas; bio.tools,2,3
https://github.com/nf-core/cageseq,GitHub,github.com,Bioschemas; bio.tools,2,3
https://github.com/nf-core/chipseq,GitHub,github.com,Bioschemas; bio.tools,2,3
https://github.com/nf-core/circrna,GitHub,github.com,bio.tools,1,1
https://github.com/nf-core/clipseq,GitHub,github.com,bio.tools,1,1
https://github.com/nf-core/diaproteomics,GitHub,github.com,bio.tools,1,1
https://github.com/nf-core/eager,GitHub,github.com,Bioschemas; bio.tools,3,1
https://github.com/nf-core/hgtseq,GitHub,github.com,bio.tools,1,1
https://github.com/nf-core/hic,GitHub,github.com,Bioschemas; bio.tools,2,3
https://github.com/nf-core/isoseq,GitHub,github.com,bio.tools,1,1
https://github.com/nf-core/mag,GitHub,github.com,Bioschemas; bio.tools,2,2
